2017-10-06 16:08:04,271 INFO [91388148]        ScoreExporter.java:93   | Score 91388148.mvt1 exported to /Users/stephenn/Documents/workspace/nlsomr/xml_out/91386487/91388148/91388148.mvt1.mxl
2017-10-06 16:08:04,281 INFO [91388148]                 Part.java:312  | S#5 {Part#2 staves[9]} createDummyPart for id=1
2017-10-06 16:08:04,283 WARN [91388148]      PartwiseBuilder.java:2547 | Error visiting System#5
java.lang.NullPointerException: null
	at org.audiveris.omr.sig.inter.Inter$6.compare(Inter.java:159)
	at org.audiveris.omr.sig.inter.Inter$6.compare(Inter.java:150)
	at java.util.TreeMap.put(TreeMap.java:552)
	at java.util.TreeSet.add(TreeSet.java:255)
	at org.audiveris.omr.sheet.rhythm.Measure.addInter(Measure.java:241)
	at org.audiveris.omr.sheet.Part.createDummyPart(Part.java:349)
	at org.audiveris.omr.score.PartwiseBuilder.processSystem(PartwiseBuilder.java:2531)
	at org.audiveris.omr.score.PartwiseBuilder.processLogicalPart(PartwiseBuilder.java:1433)
	at org.audiveris.omr.score.PartwiseBuilder.processStub(PartwiseBuilder.java:2483)
	at org.audiveris.omr.score.PartwiseBuilder.processPartList(PartwiseBuilder.java:2017)
	at org.audiveris.omr.score.PartwiseBuilder.processScore(PartwiseBuilder.java:2195)
	at org.audiveris.omr.score.PartwiseBuilder.build(PartwiseBuilder.java:307)
	at org.audiveris.omr.score.ScoreExporter.export(ScoreExporter.java:117)
	at org.audiveris.omr.score.ScoreExporter.export(ScoreExporter.java:91)
	at org.audiveris.omr.sheet.BasicBook.export(BasicBook.java:589)
	at org.audiveris.omr.CLI$ProcessingTask.processBook(CLI.java:785)
	at org.audiveris.omr.CLI$CliTask.call(CLI.java:344)
	at org.audiveris.omr.Main.runBatchTasks(Main.java:316)
	at org.audiveris.omr.Main.main(Main.java:155)
	at Audiveris.main(Audiveris.java:49)
2017-10-06 16:08:04,283 INFO [91388148]                 Part.java:312  | S#4 {Part#1 staves[7,8] name:Mestoso.} createDummyPart for id=2
2017-10-06 16:08:04,284 WARN [91388148]      PartwiseBuilder.java:1970 | Error visiting RestInter{#0(0.000) e#0 s:0 p:-1.00 WHOLE_REST}
java.lang.NullPointerException: null
	at org.audiveris.omr.score.PartwiseBuilder.processNote(PartwiseBuilder.java:1735)
	at org.audiveris.omr.score.PartwiseBuilder.processChord(PartwiseBuilder.java:1056)
	at org.audiveris.omr.score.PartwiseBuilder.processMeasure(PartwiseBuilder.java:1614)
	at org.audiveris.omr.score.PartwiseBuilder.processPart(PartwiseBuilder.java:1988)
	at org.audiveris.omr.score.PartwiseBuilder.processSystem(PartwiseBuilder.java:2532)
	at org.audiveris.omr.score.PartwiseBuilder.processLogicalPart(PartwiseBuilder.java:1433)
	at org.audiveris.omr.score.PartwiseBuilder.processStub(PartwiseBuilder.java:2483)
	at org.audiveris.omr.score.PartwiseBuilder.processPartList(PartwiseBuilder.java:2017)
	at org.audiveris.omr.score.PartwiseBuilder.processScore(PartwiseBuilder.java:2195)
	at org.audiveris.omr.score.PartwiseBuilder.build(PartwiseBuilder.java:307)
	at org.audiveris.omr.score.ScoreExporter.export(ScoreExporter.java:117)
	at org.audiveris.omr.score.ScoreExporter.export(ScoreExporter.java:91)
	at org.audiveris.omr.sheet.BasicBook.export(BasicBook.java:589)
	at org.audiveris.omr.CLI$ProcessingTask.processBook(CLI.java:785)
	at org.audiveris.omr.CLI$CliTask.call(CLI.java:344)
	at org.audiveris.omr.Main.runBatchTasks(Main.java:316)
	at org.audiveris.omr.Main.main(Main.java:155)
	at Audiveris.main(Audiveris.java:49)
2017-10-06 16:08:04,287 WARN [91388148]      PartwiseBuilder.java:1970 | Error visiting RestInter{#0(0.000) e#0 s:0 p:-1.00 WHOLE_REST}
java.lang.NullPointerException: null
	at org.audiveris.omr.score.PartwiseBuilder.processNote(PartwiseBuilder.java:1735)
	at org.audiveris.omr.score.PartwiseBuilder.processChord(PartwiseBuilder.java:1056)
